step,epoch,train_loss,train_perplexity,mode1_loss,mode1_ppl,mode2_loss,mode2_ppl,mode3_loss,mode3_ppl,mode4_loss,mode4_ppl,mode5_loss,mode5_ppl,learning_rate,sigmagpt_mode,ordering_mode,num_thinking_tokens,thinking_token_mode
10,1,9.507967841625213,13466.6015625,,,,,,,,,,,5.2249999999999996e-05,fair,temporal,204,upper_bound
20,1,8.683991169929504,5907.5791015625,,,,,,,,,,,5.449999999999998e-05,fair,temporal,204,upper_bound
30,1,7.99435684978962,2964.1826171875,,,,,,,,,,,5.675e-05,fair,temporal,204,upper_bound
40,1,7.535015389323235,1872.4735107421875,,,,,,,,,,,5.900000000000001e-05,fair,temporal,204,upper_bound
50,1,7.24579094350338,1402.1905517578125,,,,,,,,,,,6.125000000000001e-05,fair,temporal,204,upper_bound
60,1,7.102765065431595,1215.3228759765625,,,,,,,,,,,6.350000000000001e-05,fair,temporal,204,upper_bound
70,1,6.992200699448586,1088.1136474609375,,,,,,,,,,,6.575000000000001e-05,fair,temporal,204,upper_bound
80,1,6.909209036827088,1001.4550170898438,,,,,,,,,,,6.800000000000003e-05,fair,temporal,204,upper_bound
90,1,6.803003710508347,900.5482788085938,,,,,,,,,,,7.025000000000004e-05,fair,temporal,204,upper_bound
100,1,6.710432103276252,820.9252319335938,,,,,,,,,,,7.250000000000001e-05,fair,temporal,204,upper_bound
